,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1225,80,3,65.0,10482,1,3,3,0,4,0,12,2,2,0,7,6,8,1958,1958,3,1,12,13,1,63.0,3,2,1,3,3,0,2,507,5,0,81,588,1,0,1,4,1138,0,0,1138,0,1,1,0,3,1,3,6,6,0,2,1,1958.0,1,1,264,4,4,2,224,0,0,0,0,0,2,3,2,0,6,2007,8,4
1226,60,3,86.0,14598,1,0,3,0,1,0,21,1,2,0,5,6,5,2007,2007,1,1,12,13,3,74.0,2,4,2,2,3,2,5,0,5,0,894,894,1,0,1,4,894,1039,0,1933,0,0,2,1,4,1,2,9,6,1,2,3,2007.0,0,3,668,4,4,2,100,18,0,0,0,0,2,2,2,0,1,2008,8,4
1227,20,3,72.0,8872,1,3,3,0,0,0,12,2,2,0,2,5,8,1965,2008,1,1,12,13,1,300.0,3,4,1,3,3,3,0,595,5,0,317,912,1,0,1,4,912,0,0,912,1,0,1,0,2,1,2,5,6,0,2,5,1992.0,2,2,576,4,4,2,0,240,0,0,0,0,2,2,2,0,12,2008,8,4
1228,120,3,65.0,8769,1,3,3,0,0,0,16,2,2,4,2,9,5,2008,2008,3,1,8,8,1,766.0,0,4,2,0,3,3,2,1540,5,0,162,1702,1,0,1,4,1702,0,0,1702,1,0,1,1,1,1,0,7,6,1,2,1,2008.0,0,3,1052,4,4,2,0,72,0,0,224,0,2,2,2,0,10,2008,6,5
1229,80,3,70.0,7910,1,3,3,0,4,0,12,2,2,0,7,5,5,1960,1960,3,1,3,6,2,0.0,3,4,1,3,3,3,0,666,5,0,409,1075,1,2,1,4,1507,0,0,1507,0,0,2,0,4,1,3,7,0,0,2,2,1960.0,2,1,404,4,4,2,0,0,0,0,0,0,2,1,2,0,8,2008,8,4
1230,90,3,69.0,18890,1,0,3,0,4,0,19,1,5,2,0,5,5,1977,1977,5,1,9,10,2,1.0,3,4,1,2,3,3,2,498,4,211,652,1361,1,0,1,4,1361,1259,0,2620,0,0,2,2,4,2,3,12,6,1,4,3,1977.0,1,2,600,4,4,0,155,24,145,0,0,0,2,2,0,8300,8,2007,8,4
1231,90,3,70.0,7728,1,3,3,0,4,0,12,2,2,2,7,5,6,1962,1962,3,1,13,14,1,120.0,3,4,1,3,3,0,0,803,5,0,303,1106,1,4,1,4,1190,0,0,1190,1,0,1,0,3,1,3,6,6,0,2,1,1962.0,2,2,540,4,4,2,0,18,0,0,0,0,2,1,2,0,5,2006,8,4
1232,90,3,70.0,9842,1,3,3,0,2,0,12,2,2,2,2,4,5,1962,1962,1,1,6,6,2,0.0,3,4,3,3,3,3,2,0,5,0,0,0,1,4,1,4,1224,0,0,1224,0,0,2,0,2,2,3,6,6,0,2,4,1962.0,2,2,462,4,4,2,0,0,0,0,0,0,2,2,2,0,3,2007,8,4
1233,20,3,69.0,12160,1,0,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,9,10,1,180.0,3,4,1,3,3,3,4,1000,5,0,188,1188,1,1,1,4,1188,0,0,1188,1,0,1,0,3,1,3,6,6,0,2,1,1959.0,1,2,531,4,4,2,0,0,0,0,0,0,2,2,2,0,5,2010,0,0
1234,70,2,55.0,8525,1,3,0,0,4,0,18,2,2,0,5,5,6,1911,1950,1,1,8,8,2,0.0,3,4,2,3,3,0,5,0,5,0,940,940,1,4,0,0,1024,940,0,1964,0,0,1,1,4,1,3,7,6,0,2,1,2005.0,2,0,0,4,4,0,0,192,0,0,0,0,2,2,2,0,11,2008,8,0
1235,70,3,96.0,13132,1,3,3,0,4,0,6,2,2,0,5,5,5,1914,1950,1,1,13,14,2,0.0,3,4,0,2,3,2,5,0,5,0,747,747,1,2,1,1,892,892,0,1784,0,0,1,1,4,1,3,9,6,0,2,5,1914.0,2,1,180,1,1,0,203,40,0,0,0,0,2,2,2,0,7,2006,8,4
1236,160,3,36.0,2628,1,3,3,0,4,0,16,2,2,3,5,7,5,2003,2003,1,1,12,15,3,106.0,2,4,2,2,3,3,5,0,5,0,764,764,1,0,1,4,764,862,0,1626,0,0,2,1,2,1,2,6,6,0,2,3,2003.0,1,2,474,4,4,2,0,27,0,0,0,0,2,2,2,0,6,2010,8,4
1237,60,3,41.0,12393,1,1,3,0,2,0,5,2,2,0,5,7,5,2004,2005,1,1,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,847,847,1,0,1,4,847,1101,0,1948,0,0,2,1,4,1,2,8,6,1,2,3,2004.0,0,2,434,4,4,2,100,48,0,0,0,0,2,2,2,0,9,2006,8,4
1238,20,3,63.0,13072,1,3,3,0,4,0,20,5,2,0,2,6,5,2005,2005,1,1,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,1141,1141,1,0,1,4,1141,0,0,1141,0,0,1,1,3,1,3,6,6,0,2,5,2005.0,2,2,484,4,4,2,0,0,0,0,0,0,2,2,2,0,3,2006,8,0
1239,20,3,64.0,9037,1,0,1,0,4,0,23,2,2,0,2,8,5,2006,2006,3,1,12,13,1,32.0,2,4,2,2,3,0,2,428,5,0,1048,1476,1,0,1,4,1484,0,0,1484,0,0,2,0,2,1,0,6,6,1,2,1,2006.0,1,2,472,4,4,2,120,33,0,0,0,0,2,2,2,0,12,2007,8,4
1240,60,3,65.0,8158,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,1,252.0,2,4,2,2,3,3,2,550,5,0,334,884,1,0,1,4,884,884,0,1768,1,0,2,1,3,1,2,8,6,0,2,1,2003.0,1,2,543,4,4,2,0,63,0,0,0,0,2,2,2,0,7,2008,8,4
1241,20,3,83.0,9849,1,3,3,0,4,0,21,2,2,0,2,7,6,2007,2007,3,1,12,13,3,0.0,2,4,2,2,3,0,5,0,5,0,1689,1689,1,0,1,4,1689,0,0,1689,0,0,2,0,3,1,2,7,6,0,2,1,2007.0,1,3,954,4,4,2,0,56,0,0,0,0,2,2,2,0,6,2007,6,5
1242,85,3,85.0,10625,1,3,3,0,4,0,14,2,2,0,6,7,6,1974,1974,1,1,9,10,1,81.0,3,4,1,2,3,1,2,885,3,168,0,1053,1,4,1,4,1173,0,0,1173,1,0,2,0,3,1,2,6,6,2,4,1,1974.0,1,2,528,4,4,2,0,120,0,0,0,0,2,2,2,0,1,2010,8,3
1243,20,3,107.0,13891,1,3,3,0,4,0,16,2,2,0,2,10,5,2006,2006,1,1,12,13,2,0.0,0,4,2,0,1,1,2,1386,5,0,690,2076,1,0,1,4,2076,0,0,2076,1,0,2,1,2,1,0,7,6,1,2,1,2006.0,0,3,850,4,4,2,216,229,0,0,0,0,2,2,2,0,9,2006,6,5
1244,70,3,69.0,11435,1,0,1,0,0,1,6,2,2,0,5,8,7,1929,1950,1,1,3,12,2,0.0,3,4,2,2,3,3,5,0,5,0,792,792,1,1,1,4,792,725,0,1517,0,0,1,0,3,1,2,7,6,2,2,5,1931.0,2,2,400,4,4,2,0,0,0,0,0,0,2,2,2,0,6,2006,8,4
1245,80,3,78.0,12090,1,3,3,0,4,0,14,2,2,0,7,6,7,1984,2003,3,1,12,13,1,74.0,3,4,1,2,3,3,5,0,5,0,585,585,1,0,1,4,1140,728,0,1868,0,0,3,1,3,1,3,7,6,1,4,3,1984.0,0,2,477,4,4,2,268,112,0,0,147,0,2,2,2,0,1,2007,8,0
1246,60,1,65.0,8125,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2006,1,1,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,756,756,1,0,1,4,756,797,0,1553,0,0,2,1,3,1,2,6,6,0,2,1,2005.0,1,2,615,4,4,2,0,45,0,0,0,0,2,2,2,0,3,2006,6,5
1247,80,3,69.0,12328,1,0,3,0,4,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,1,335.0,3,4,1,3,3,0,2,539,5,0,473,1012,1,4,1,4,1034,0,0,1034,1,0,1,0,3,1,3,6,6,0,2,1,1976.0,2,3,888,4,4,2,0,0,0,0,0,0,2,2,2,0,5,2010,8,4
1248,75,4,60.0,9600,1,3,3,0,4,0,17,2,2,0,4,6,5,1917,1950,1,1,0,0,2,0.0,3,4,0,2,3,3,4,319,5,0,416,735,4,1,0,4,1134,924,0,2058,0,0,1,1,3,1,3,8,6,1,2,5,1950.0,2,2,396,1,1,1,0,0,259,0,0,0,2,2,2,0,4,2008,8,4
1249,20,3,60.0,7200,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,1950,1,1,8,8,2,0.0,3,4,1,3,3,3,1,534,4,96,246,876,1,4,1,4,988,0,0,988,0,0,1,0,3,1,3,6,6,0,2,1,1950.0,2,1,276,4,4,2,0,80,0,0,0,0,2,2,2,0,5,2007,8,4
1250,20,3,93.0,11160,1,3,3,0,0,0,12,2,2,0,2,7,5,1968,1968,3,1,3,3,2,0.0,2,4,1,3,3,3,0,1065,5,0,1045,2110,1,0,1,4,2110,0,0,2110,1,0,2,1,3,1,0,8,6,2,4,1,1968.0,0,2,522,4,4,2,0,0,0,0,0,0,2,2,2,0,4,2010,8,4
1251,120,3,69.0,3136,1,0,3,0,0,0,16,2,2,4,2,7,5,2003,2003,1,1,12,15,3,163.0,2,4,2,2,3,3,5,0,5,0,1405,1405,1,0,1,4,1405,0,0,1405,0,0,2,0,2,1,2,6,6,1,2,1,2003.0,1,2,478,4,4,2,148,36,0,0,0,0,2,2,2,0,3,2006,8,4
1252,20,3,62.0,9858,1,3,3,0,4,0,11,2,2,0,2,5,6,1968,1968,1,1,6,6,2,0.0,3,4,1,3,3,3,1,510,5,0,354,864,1,4,1,4,874,0,0,874,1,0,1,0,3,1,3,5,6,0,2,1,1968.0,1,1,288,4,4,2,33,0,0,0,0,0,2,1,2,600,11,2009,8,4
1253,60,3,69.0,17542,1,0,3,0,4,0,24,2,2,0,5,7,7,1974,2003,1,1,13,14,2,0.0,2,4,1,3,3,1,3,125,0,1031,36,1192,1,4,1,4,1516,651,0,2167,1,0,2,1,3,1,2,9,6,2,2,1,1974.0,1,2,518,4,4,2,220,47,0,0,0,0,2,2,2,0,7,2007,8,4
1254,60,3,60.0,6931,1,3,3,0,4,0,7,2,2,0,5,7,5,2003,2004,1,1,12,13,3,92.0,2,4,2,2,3,3,5,0,5,0,746,746,1,0,1,4,760,896,0,1656,0,0,2,1,3,1,2,7,6,1,2,3,2003.0,0,2,397,4,4,2,178,128,0,0,0,0,2,2,2,0,7,2008,8,4
1255,50,4,52.0,6240,1,3,3,0,4,0,3,2,2,0,0,6,6,1931,1950,1,1,13,14,2,0.0,3,4,0,3,0,3,3,425,5,0,459,884,1,4,1,0,959,408,0,1367,0,0,1,0,3,1,3,6,6,1,2,5,1978.0,2,1,560,4,4,2,0,0,0,0,120,0,2,2,2,0,11,2007,8,4
1256,20,3,91.0,14303,1,0,3,0,0,0,15,2,2,0,2,8,5,1994,1994,3,1,6,6,1,554.0,2,4,2,2,3,1,2,1314,5,0,672,1986,1,0,1,4,1987,0,0,1987,1,0,2,0,2,1,2,7,6,1,4,1,1994.0,0,2,691,4,4,2,262,36,0,0,0,0,2,2,2,0,8,2008,8,4
1257,30,3,56.0,4060,1,3,3,0,0,0,7,1,2,0,2,5,8,1922,1950,1,1,13,14,2,0.0,3,4,2,1,3,3,5,0,5,0,864,864,1,0,1,4,864,0,0,864,0,0,1,0,2,1,3,4,6,0,2,1,2005.0,2,0,0,4,4,2,0,96,0,0,0,0,2,2,2,0,7,2009,8,4
1258,80,3,59.0,9587,1,0,3,0,4,0,8,2,2,0,7,7,5,2005,2005,1,1,12,13,3,182.0,2,4,2,2,3,1,2,655,5,0,201,856,1,0,1,4,1166,0,0,1166,1,0,2,0,2,1,2,5,6,0,2,1,2005.0,0,2,400,4,4,2,212,0,0,0,0,0,2,2,2,0,7,2008,8,4
1259,20,3,65.0,9750,1,3,3,0,2,0,12,2,2,0,2,6,8,1969,1969,1,1,6,6,2,0.0,3,4,1,2,3,3,0,602,3,438,14,1054,1,2,1,4,1054,0,0,1054,1,0,1,1,3,1,3,6,6,0,2,1,1969.0,2,2,460,4,4,2,180,0,0,0,80,0,2,2,2,0,7,2008,8,4
1260,60,3,69.0,24682,1,2,3,0,1,0,8,6,2,0,5,6,5,1999,1999,1,1,12,13,2,0.0,3,4,2,2,3,3,5,0,5,0,841,841,1,0,1,4,892,783,0,1675,0,0,2,1,3,1,3,7,6,1,4,3,1999.0,0,2,502,4,4,2,0,103,0,0,0,0,2,2,2,0,6,2009,8,4
1261,20,3,80.0,9600,1,3,3,0,4,0,12,2,2,0,2,5,6,1956,1956,3,1,8,8,2,0.0,3,4,1,3,3,3,4,504,5,0,546,1050,1,2,1,4,1050,0,0,1050,0,0,1,0,2,1,3,5,6,0,2,1,1956.0,2,1,338,4,4,2,0,0,0,0,0,0,2,2,2,0,6,2009,8,4
1262,50,3,69.0,11250,1,3,3,0,4,0,4,2,2,0,0,4,5,1957,1989,1,1,13,14,2,0.0,3,4,1,3,3,0,5,0,5,0,1104,1104,1,0,1,0,1104,684,0,1788,1,0,1,0,5,1,3,8,3,2,4,1,1957.0,2,1,304,4,4,2,120,0,0,0,0,0,2,2,2,0,11,2009,8,4
1263,70,3,60.0,13515,1,3,3,0,4,0,3,2,2,0,5,6,6,1919,1950,2,1,13,14,2,0.0,3,4,2,3,3,3,5,0,5,0,764,764,1,0,1,0,1060,764,0,1824,0,0,1,0,3,1,3,8,6,1,2,5,1940.0,2,2,520,4,4,0,0,0,126,0,0,0,2,0,2,0,7,2007,8,4
1264,120,2,34.0,4060,1,3,3,0,4,0,12,2,2,4,2,6,5,1998,1999,1,1,8,8,2,0.0,2,4,2,2,3,3,2,266,5,0,1139,1405,1,0,1,4,1337,0,0,1337,1,0,2,0,2,1,2,5,6,0,2,1,1998.0,0,2,511,4,4,2,144,68,0,0,0,0,2,2,2,0,8,2008,0,0
1265,160,1,35.0,3735,1,3,3,0,3,0,21,2,2,4,5,7,5,1999,1999,3,1,8,8,1,218.0,2,4,2,2,3,3,2,450,5,0,241,691,1,0,1,4,713,739,0,1452,1,0,2,1,3,1,2,6,6,0,2,5,1999.0,2,2,506,4,4,2,0,34,0,0,0,0,2,2,2,0,3,2006,8,4
1266,190,4,60.0,10120,1,0,0,0,4,0,17,1,2,1,4,7,4,1910,1950,3,1,13,14,2,0.0,1,4,1,3,3,3,5,0,5,0,925,925,1,4,0,1,964,925,0,1889,0,0,1,1,4,2,3,9,6,1,2,5,1960.0,2,1,308,4,4,0,0,0,264,0,0,0,2,2,2,0,1,2007,8,4
1267,20,3,89.0,13214,1,0,1,0,4,0,23,2,2,0,2,9,5,2008,2009,3,1,11,5,2,0.0,0,4,2,0,3,1,5,0,5,0,2002,2002,1,0,1,4,2018,0,0,2018,0,0,2,0,3,1,0,10,6,1,2,1,2009.0,0,3,746,4,4,2,144,76,0,0,0,0,2,2,2,0,5,2010,8,4
1268,50,3,69.0,14100,1,0,3,0,4,1,6,2,2,0,0,8,9,1935,1997,1,1,11,12,1,632.0,3,2,1,3,3,2,4,192,5,0,536,728,1,0,1,4,1968,1479,0,3447,0,0,3,1,4,1,2,11,6,2,2,3,1982.0,2,3,1014,4,4,2,314,12,0,0,0,0,2,1,2,0,5,2008,8,4
1269,50,3,78.0,11344,1,3,3,0,4,0,12,1,2,0,0,5,5,1958,1958,1,1,8,8,1,180.0,3,4,1,3,3,3,1,460,5,0,414,874,2,4,1,0,874,650,0,1524,0,0,1,1,3,1,3,7,6,0,2,1,1958.0,2,1,315,4,4,2,0,0,0,0,0,0,2,1,2,0,7,2007,8,4
1270,40,3,69.0,23595,1,3,2,0,4,2,4,2,2,0,2,7,6,1979,1979,5,6,9,10,2,0.0,2,4,2,2,3,1,2,1258,5,0,74,1332,1,4,1,4,1332,192,0,1524,2,0,0,1,0,1,2,4,6,1,4,1,1979.0,0,2,586,4,4,2,268,0,0,0,0,0,2,2,2,0,4,2010,8,4
1271,20,3,69.0,9156,1,0,3,0,4,0,14,4,2,0,2,6,7,1968,1968,3,1,3,3,2,0.0,3,4,1,3,3,3,5,0,5,0,1489,1489,1,2,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,1,1968.0,1,2,462,4,4,2,0,0,0,0,0,0,2,2,2,0,8,2009,8,4
1272,20,3,69.0,13526,1,0,3,0,1,0,19,2,2,0,2,5,6,1965,1965,3,1,6,10,1,114.0,3,4,1,3,3,3,1,560,3,375,0,935,1,4,1,4,935,0,0,935,1,0,1,0,3,1,3,5,6,0,2,1,1965.0,2,1,288,4,4,2,180,0,0,0,0,0,2,2,2,0,11,2006,8,4
1273,80,3,124.0,11512,1,0,3,0,0,0,7,2,2,0,7,6,7,1959,2006,1,1,9,10,1,84.0,3,4,1,3,3,0,0,719,5,0,300,1019,1,2,1,4,1357,0,0,1357,1,0,1,0,2,1,0,5,6,1,2,2,1959.0,1,1,312,4,4,2,0,0,0,0,163,0,2,0,2,0,5,2008,8,4
1274,50,3,53.0,5362,1,3,3,0,0,0,6,2,2,0,0,5,6,1910,2003,1,1,13,15,2,0.0,3,4,2,3,3,3,5,0,5,0,661,661,1,0,1,4,661,589,0,1250,0,0,2,0,3,1,3,8,6,1,2,5,1985.0,2,2,552,4,4,2,242,0,81,0,0,0,2,2,2,0,11,2007,8,4
1275,90,3,95.0,11345,1,3,3,0,0,0,12,1,2,2,5,5,5,1948,1950,1,4,0,0,3,567.0,3,4,1,3,3,3,4,220,5,0,708,928,1,2,1,0,928,992,0,1920,0,0,2,0,4,2,3,10,6,0,2,5,1948.0,2,2,400,4,1,2,0,0,0,0,0,0,2,2,2,0,7,2007,8,4
1276,60,3,69.0,12936,1,0,3,0,1,0,14,2,2,0,5,6,6,1972,1972,1,1,6,10,2,0.0,3,4,1,3,1,3,1,593,5,0,130,723,1,4,1,4,735,660,0,1395,0,1,1,1,3,1,3,6,6,1,4,1,1972.0,2,2,497,4,4,2,294,116,0,0,0,0,2,2,2,0,12,2009,8,4
1277,80,3,69.0,17871,1,0,3,0,1,0,14,2,2,0,7,6,5,1967,1976,1,1,6,6,1,359.0,3,4,1,2,3,0,0,528,5,0,1152,1680,1,1,1,4,1724,0,0,1724,1,0,1,1,3,1,3,7,6,1,2,1,1967.0,1,2,480,4,4,2,0,0,0,0,0,0,2,2,2,0,6,2009,8,4
1278,60,3,75.0,9473,1,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,12,13,2,0.0,2,4,2,2,3,3,2,804,5,0,324,1128,1,0,1,4,1128,903,0,2031,1,0,2,1,3,1,2,7,6,1,2,1,2002.0,1,2,577,4,4,2,0,211,0,0,0,0,2,2,2,0,3,2008,8,4
1279,50,0,60.0,7500,1,3,3,0,4,0,9,2,2,0,0,4,4,1920,1950,1,1,8,8,2,0.0,3,2,1,3,3,3,5,0,5,0,698,698,1,4,1,0,698,430,0,1128,0,0,1,0,2,1,3,6,6,0,2,5,1980.0,1,2,528,4,4,2,30,0,164,0,0,0,2,2,2,0,4,2010,0,0
1280,20,3,67.0,9808,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,12,13,1,110.0,2,4,2,2,3,3,2,788,5,0,785,1573,1,0,1,4,1573,0,0,1573,1,0,2,0,3,1,2,6,6,0,2,1,2002.0,1,2,544,4,4,2,0,72,0,0,0,0,2,2,2,0,3,2009,8,4
1281,20,3,50.0,8049,1,0,3,0,1,0,23,2,2,0,2,7,5,1990,1990,3,1,6,6,1,54.0,3,4,1,2,3,3,0,1053,5,0,256,1309,1,4,1,4,1339,0,0,1339,1,0,2,0,2,1,3,6,6,1,4,1,1990.0,0,2,484,2,2,2,0,58,0,0,90,0,2,2,2,0,7,2006,8,4
1282,20,3,61.0,8800,1,0,3,0,4,0,5,2,2,0,2,5,7,1977,2008,1,1,6,6,2,0.0,3,4,1,2,3,2,3,532,4,144,364,1040,1,4,1,4,1040,0,0,1040,0,0,2,0,3,1,2,5,6,0,2,5,1977.0,2,2,484,4,4,2,0,0,0,0,288,0,2,2,2,0,9,2009,8,4
1283,90,3,94.0,9400,1,3,2,0,0,0,11,2,2,2,5,6,5,1971,1971,4,1,8,15,2,0.0,3,4,1,3,3,0,5,0,5,0,912,912,1,4,1,4,912,912,0,1824,0,0,2,2,4,2,3,8,6,0,2,1,2005.0,2,0,0,4,4,2,128,0,0,0,0,0,2,2,2,0,4,2010,8,4
1284,50,3,50.0,9638,1,3,3,0,4,0,18,1,2,0,0,6,7,1919,1990,1,1,13,15,2,0.0,3,4,2,3,3,3,5,0,5,0,804,804,1,0,1,4,1699,748,0,2447,0,0,2,0,4,1,2,10,3,1,2,5,1969.0,2,1,336,4,4,2,272,0,42,0,116,0,2,2,2,0,3,2010,8,4
1285,50,4,50.0,6000,1,3,3,0,4,0,3,2,2,0,0,6,6,1939,1950,1,1,8,8,2,0.0,3,1,1,3,3,3,5,0,5,0,780,780,1,0,1,1,825,587,0,1412,0,0,1,0,4,1,3,6,6,1,2,5,1939.0,2,1,280,4,4,2,45,0,0,0,0,0,2,2,2,0,5,2009,8,4
1286,20,3,69.0,9790,1,3,3,0,4,0,14,1,2,0,2,6,5,1963,1963,3,1,6,6,1,451.0,3,4,1,3,3,3,0,569,4,81,678,1328,1,4,1,4,1328,0,0,1328,1,0,1,1,3,1,3,6,6,2,2,1,1963.0,2,2,528,4,4,2,0,26,0,0,0,0,2,2,2,0,6,2010,8,4
1287,20,3,69.0,36500,1,0,2,0,4,1,4,2,2,0,2,5,5,1964,1964,1,1,13,14,0,621.0,3,2,1,3,3,0,4,812,5,0,812,1624,1,1,1,4,1582,0,0,1582,0,1,2,0,4,1,3,7,6,0,2,1,1964.0,2,2,390,4,4,0,168,198,0,0,0,0,2,2,2,0,6,2006,8,4
1288,120,3,40.0,5664,1,0,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,2,0.0,2,4,2,2,3,3,2,1158,5,0,343,1501,1,0,1,4,1659,0,0,1659,1,0,2,0,2,1,0,5,6,1,0,1,2000.0,0,2,499,4,4,2,212,59,0,0,0,0,2,2,2,0,10,2009,8,4
1289,60,3,86.0,11065,1,0,3,0,4,0,16,2,2,0,5,8,5,2006,2006,1,1,12,13,3,788.0,2,4,2,2,3,2,5,0,5,0,1085,1085,1,0,1,4,1120,850,0,1970,0,0,2,1,3,1,0,8,6,1,2,3,2006.0,0,3,753,4,4,2,177,74,0,0,0,0,2,2,2,0,10,2006,6,5
1290,80,3,69.0,14112,1,0,3,0,0,0,12,2,2,0,7,5,7,1964,1964,3,1,13,6,1,86.0,3,4,2,3,3,0,2,1014,5,0,138,1152,1,4,1,4,1152,0,0,1152,1,0,1,0,3,1,3,6,6,1,2,1,1964.0,1,2,484,4,4,2,227,0,0,0,0,0,2,2,2,0,4,2010,8,4
1291,160,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,5,5,7,1972,1972,1,1,5,5,1,268.0,3,4,1,3,3,3,0,231,5,0,399,630,1,4,1,4,630,672,0,1302,0,0,2,1,3,1,3,6,6,0,2,5,1972.0,2,1,264,4,4,2,185,0,0,0,0,0,2,2,2,0,2,2009,8,4
1292,70,4,60.0,6600,1,3,3,0,0,0,17,2,2,0,5,5,4,1892,1965,1,1,13,14,2,0.0,3,4,4,3,3,3,5,0,5,0,994,994,1,4,0,4,1378,994,0,2372,0,0,2,0,4,2,3,11,3,0,2,1,1985.0,1,1,432,4,4,2,0,287,0,0,0,0,2,2,2,0,12,2009,8,4
1293,60,3,78.0,10140,1,3,3,0,4,0,14,2,2,0,5,7,5,1976,1976,1,1,6,6,2,0.0,3,4,2,2,3,3,2,194,5,0,638,832,1,4,1,4,832,832,0,1664,0,0,2,1,4,1,3,8,6,1,4,1,1976.0,1,2,528,4,4,2,0,28,0,0,259,0,2,1,2,0,3,2006,8,4
1294,20,3,60.0,8172,1,3,3,0,4,0,7,2,2,0,2,5,7,1955,1990,3,1,14,10,2,0.0,3,4,1,3,3,3,4,167,5,0,697,864,1,4,1,4,864,0,0,864,1,0,1,0,2,1,3,5,6,0,2,5,1957.0,2,2,572,4,4,0,0,0,0,0,0,0,2,2,2,0,4,2006,8,4
1295,20,3,70.0,8400,1,3,3,0,4,0,12,1,2,0,2,5,5,1968,1968,3,1,6,6,1,168.0,3,4,1,3,3,0,1,1016,5,0,36,1052,1,2,1,4,1052,0,0,1052,1,0,1,1,3,1,3,5,6,0,2,1,1968.0,1,1,288,4,4,2,356,0,0,0,0,0,2,1,2,0,11,2006,8,4
1296,20,3,80.0,8700,1,3,3,0,4,0,12,2,2,0,2,5,6,1963,1963,3,1,8,8,1,148.0,3,2,1,3,3,2,0,776,5,0,344,1120,1,2,1,4,1128,0,0,1128,1,0,2,0,3,1,3,6,6,0,2,1,1963.0,1,2,525,4,4,2,192,20,123,0,0,0,2,2,2,0,12,2008,8,4
1297,180,4,35.0,3675,1,3,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,1,12,13,1,82.0,3,4,2,2,3,1,2,547,5,0,0,547,1,2,1,4,1072,0,0,1072,1,0,2,0,2,1,3,5,6,0,2,2,2005.0,0,2,525,4,4,2,0,44,0,0,0,0,2,2,2,0,6,2006,6,5
1298,60,3,313.0,63887,1,2,0,0,0,0,7,1,2,0,5,10,5,2008,2008,3,0,11,12,3,796.0,0,4,2,0,3,1,2,5644,5,0,466,6110,1,0,1,4,4692,950,0,5642,2,0,2,1,3,1,0,12,6,3,2,1,2008.0,0,2,1418,4,4,2,214,292,0,0,0,480,2,2,2,0,1,2008,6,5
1299,20,3,75.0,7500,1,3,3,0,4,0,12,2,2,0,2,5,7,1959,1994,3,1,3,3,2,0.0,3,4,1,3,3,3,3,340,4,906,0,1246,1,0,1,4,1246,0,0,1246,1,0,1,1,3,1,2,6,6,0,2,1,1959.0,1,1,305,4,4,2,218,0,0,0,0,0,2,0,2,0,5,2010,8,4
1300,60,3,69.0,10762,1,0,3,0,1,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,2,344.0,2,4,2,2,3,3,2,694,5,0,284,978,1,0,1,4,1005,978,0,1983,0,0,2,1,3,1,2,9,6,1,4,1,1999.0,0,2,490,4,4,2,0,0,0,0,0,0,2,2,2,0,5,2009,8,4
1301,70,3,69.0,7500,1,0,0,0,4,0,6,2,2,0,5,6,7,1942,1950,1,1,13,14,2,0.0,3,4,1,3,3,3,1,547,5,0,224,771,1,1,1,4,753,741,0,1494,0,0,1,0,3,1,2,7,6,2,2,1,1942.0,2,1,213,4,4,1,0,0,0,0,224,0,2,2,2,0,11,2009,8,4
1302,60,3,92.0,10120,1,3,3,0,4,0,15,2,2,0,5,8,5,1994,1994,3,1,12,13,1,391.0,2,4,2,2,3,3,2,740,5,0,425,1165,1,0,1,4,1203,1323,0,2526,1,0,2,1,4,1,2,8,6,1,4,1,1994.0,1,3,844,4,4,2,309,78,0,0,0,0,2,2,2,0,12,2006,8,4
